,breakfast_calories,morning snacks_calories,afternoon snacks_calories,lunch_calories,dinner_calories,breakfast,morning snacks,afternoon snacks,lunch,dinner
1,400.0,100.0,180.0,150.0,300.0, Vegan Breakfast Sushi - 400 calories per portion | 1 portion | Contains soy | Origin, Roasted Almonds," Vegan Nachos with Salsa - 180 kcals per portion, 4 portions, no allergic warnings, origin", Lentil Soup, Veggie Korma
2,250.0,130.0,80.0,150.0,450.0, Vegan Maple Pecan Overnight Oats - 250 calories per portion | 2 portions | Contains nuts | Origin, Almond Butter Stuffed Dates," Edamame Beans - 80 kcals per portion, 4 portions, no allergic warnings, origin", Tom Yum Soup," Vegan Coconut Chickpea Curry - 450 calories per portion, 2 portions, may contain mustard"
3,450.0,120.0,80.0,150.0,350.0, Vegan Breakfast Muffuletta, Kale Chips," Baked Apple Chips - 80 kcals per portion, 4 portions, no allergic warnings, origin", Tomato Basil Soup," Lentil Walnut Loaf - 350 calories per portion, 4 portions, Nuts, Various
"
4,300.0,80.0,70.0,150.0,325.0, Vegan Breakfast Tostadas, Fruit Salad," Watermelon and Mint Salad - 70 kcals per portion, 4 portions, no allergic warnings, origin", Tomato Basil Soup, Vegan Burritos
5,300.0,150.0,500.0,150.0,300.0, Fruit Smoothie Bowl - 300 calories per portion | 1 portion | None | Origin, Green Smoothie, Roasted Vegetable Skewers, Lentil Soup, Quinoa Stuffed Zucchini Boats
6,450.0,150.0,880.0,150.0,280.0, Vegan Breakfast Muffuletta, Vegan Cinnamon Sugar Donuts, Vegan Red Lentil Curry, Lentil Soup, Sweet Potato Curry
7,300.0,100.0,160.0,150.0,700.0, Vegan Pumpkin Spice Pancakes - 300 calories per portion | 1 portion | Contains gluten | Origin, Roasted Pumpkin Seeds," Vegan Coconut Curry Rice Balls - 160 kcals per portion, 4 portions, no allergic warnings, origin", Lentil Soup," Vegan Lentil Shepherd's Pie - 700 calories per portion, 4 portions, may contain gluten"
8,450.0,100.0,960.0,150.0,300.0, Vegan Biscuits and Gravy - 450 calories per portion | 1 portion | Contains gluten | Origin, Roasted Almonds, Vegan Southwestern Black Bean Salad, Cabbage Stir-Fry, Vegan Fajitas
9,850.0,150.0,70.0,150.0,350.0, Vegan Breakfast Pizza, Chocolate Avocado Mousse," Fruit Salad - 70 kcals per portion, 4 portions, no allergic warnings, origin", Lentil Soup," Italian Vegan Pasta Aglio e Olio (350 calories/portion, 2 portions) - Italy
"
10,600.0,100.0,160.0,150.0,360.0, Vegan Breakfast Biscotti, Roasted Almonds," Vegan Taco Lettuce Wraps - 160 kcals per portion, 4 portions, no allergic warnings, origin", Tomato Basil Soup, Vegan Chili
